datetime,close,volume
2021-01-01T00:00:00+0530,1639.05,0
2021-01-04T00:00:00+0530,1670.85,0
2021-01-05T00:00:00+0530,1654.4,0
2021-01-06T00:00:00+0530,1679.45,0
2021-01-07T00:00:00+0530,1687.75,0
2021-01-08T00:00:00+0530,1725.1,0
2021-01-11T00:00:00+0530,1738.2,0
2021-01-12T00:00:00+0530,1754.6,0
2021-01-13T00:00:00+0530,1767.4,0
2021-01-14T00:00:00+0530,1772.75,0
2021-01-15T00:00:00+0530,1733.2,0
2021-01-18T00:00:00+0530,1677.35,0
2021-01-19T00:00:00+0530,1708.0,0
2021-01-20T00:00:00+0530,1701.45,0
2021-01-21T00:00:00+0530,1663.65,0
2021-01-22T00:00:00+0530,1631.05,0
2021-01-25T00:00:00+0530,1607.75,0
2021-01-27T00:00:00+0530,1592.8,0
2021-01-28T00:00:00+0530,1583.0,0
2021-01-29T00:00:00+0530,1557.6,0
2021-02-01T00:00:00+0530,1597.85,0
2021-02-02T00:00:00+0530,1627.0,0
2021-02-03T00:00:00+0530,1678.15,0
2021-02-04T00:00:00+0530,1722.0,0
2021-02-05T00:00:00+0530,1719.65,0
2021-02-08T00:00:00+0530,1742.55,0
2021-02-09T00:00:00+0530,1735.25,0
2021-02-10T00:00:00+0530,1732.85,0
2021-02-11T00:00:00+0530,1717.0,0
2021-02-12T00:00:00+0530,1694.65,0
2021-02-15T00:00:00+0530,1693.55,0
2021-02-16T00:00:00+0530,1747.3,0
2021-02-17T00:00:00+0530,1765.05,0
2021-02-18T00:00:00+0530,1839.9,0
2021-02-19T00:00:00+0530,1806.7,0
2021-02-22T00:00:00+0530,1778.85,0
2021-02-23T00:00:00+0530,1814.7,0
2021-02-24T00:00:00+0530,1832.9,0
2021-02-25T00:00:00+0530,1914.05,0
2021-02-26T00:00:00+0530,1846.05,0
2021-03-01T00:00:00+0530,1918.4,0
2021-03-02T00:00:00+0530,1926.25,0
2021-03-03T00:00:00+0530,1937.9,0
2021-03-04T00:00:00+0530,1921.85,0
2021-03-05T00:00:00+0530,1900.15,0
2021-03-08T00:00:00+0530,1925.65,0
2021-03-09T00:00:00+0530,1892.15,0
2021-03-10T00:00:00+0530,1881.9,0
2021-03-12T00:00:00+0530,1890.05,0
2021-03-15T00:00:00+0530,1888.05,0
2021-03-16T00:00:00+0530,1886.0,0
2021-03-17T00:00:00+0530,1827.55,0
2021-03-18T00:00:00+0530,1808.45,0
2021-03-19T00:00:00+0530,1838.0,0
2021-03-22T00:00:00+0530,1828.4,0
2021-03-23T00:00:00+0530,1809.85,0
2021-03-24T00:00:00+0530,1779.4,0
2021-03-25T00:00:00+0530,1734.6,0
2021-03-26T00:00:00+0530,1745.95,0
2021-03-30T00:00:00+0530,1798.0,0
2021-03-31T00:00:00+0530,1773.8,0
2021-04-01T00:00:00+0530,1800.55,0
2021-04-05T00:00:00+0530,1785.35,0
2021-04-06T00:00:00+0530,1776.45,0
