datetime,close,volume
2021-01-01T00:00:00+0530,14018.5,0
2021-01-04T00:00:00+0530,14132.9,0
2021-01-05T00:00:00+0530,14199.5,0
2021-01-06T00:00:00+0530,14146.25,0
2021-01-07T00:00:00+0530,14137.35,0
2021-01-08T00:00:00+0530,14347.25,0
2021-01-11T00:00:00+0530,14484.75,0
2021-01-12T00:00:00+0530,14563.45,0
2021-01-13T00:00:00+0530,14564.85,0
2021-01-14T00:00:00+0530,14595.6,0
2021-01-15T00:00:00+0530,14433.7,0
2021-01-18T00:00:00+0530,14281.3,0
2021-01-19T00:00:00+0530,14521.15,0
2021-01-20T00:00:00+0530,14644.7,0
2021-01-21T00:00:00+0530,14590.35,0
2021-01-22T00:00:00+0530,14371.9,0
2021-01-25T00:00:00+0530,14238.9,0
2021-01-27T00:00:00+0530,13967.5,0
2021-01-28T00:00:00+0530,13817.55,0
2021-01-29T00:00:00+0530,13634.6,0
2021-02-01T00:00:00+0530,14281.2,0
2021-02-02T00:00:00+0530,14647.85,0
2021-02-03T00:00:00+0530,14789.95,0
2021-02-04T00:00:00+0530,14895.65,0
2021-02-05T00:00:00+0530,14924.25,0
2021-02-08T00:00:00+0530,15115.8,0
2021-02-09T00:00:00+0530,15109.3,0
2021-02-10T00:00:00+0530,15106.5,0
2021-02-11T00:00:00+0530,15173.3,0
2021-02-12T00:00:00+0530,15163.3,0
2021-02-15T00:00:00+0530,15314.7,0
2021-02-16T00:00:00+0530,15313.45,0
2021-02-17T00:00:00+0530,15208.9,0
2021-02-18T00:00:00+0530,15118.95,0
2021-02-19T00:00:00+0530,14981.75,0
2021-02-22T00:00:00+0530,14675.7,0
2021-02-23T00:00:00+0530,14707.8,0
2021-02-24T00:00:00+0530,14982.0,0
2021-02-25T00:00:00+0530,15097.35,0
2021-02-26T00:00:00+0530,14529.15,0
2021-03-01T00:00:00+0530,14761.55,0
2021-03-02T00:00:00+0530,14919.1,0
2021-03-03T00:00:00+0530,15245.6,0
2021-03-04T00:00:00+0530,15080.75,0
