datetime,close,volume
2021-04-08T00:00:00+0530,158.87,1387673
2021-04-09T00:00:00+0530,158.78,919771
2021-04-12T00:00:00+0530,154.08,6958023
2021-04-13T00:00:00+0530,155.5,2306251
2021-04-15T00:00:00+0530,155.93,1757440
2021-04-16T00:00:00+0530,156.42,1128520
2021-04-19T00:00:00+0530,154.09,2725967
2021-04-20T00:00:00+0530,153.29,2219957
2021-04-22T00:00:00+0530,154.27,1575936
2021-04-23T00:00:00+0530,153.86,1497148
2021-04-26T00:00:00+0530,155.17,1445359
2021-04-27T00:00:00+0530,156.83,1034413
2021-04-28T00:00:00+0530,158.9,1587740
2021-04-29T00:00:00+0530,159.1,1997771
2021-04-30T00:00:00+0530,157.0,1610283
2021-05-03T00:00:00+0530,156.97,1531614
2021-05-04T00:00:00+0530,155.55,1378826
2021-05-05T00:00:00+0530,156.81,1411068
2021-05-06T00:00:00+0530,157.54,1048532
2021-05-07T00:00:00+0530,158.53,1347683
2021-05-10T00:00:00+0530,159.69,1811054
2021-05-11T00:00:00+0530,158.94,1280124
2021-05-12T00:00:00+0530,157.69,1450842
2021-05-14T00:00:00+0530,157.47,1800545
2021-05-17T00:00:00+0530,159.52,1344415
2021-05-18T00:00:00+0530,161.37,1913546
2021-05-19T00:00:00+0530,160.67,1259712
2021-05-20T00:00:00+0530,159.64,1095072
2021-05-21T00:00:00+0530,162.1,1585589
2021-05-24T00:00:00+0530,162.43,1408268
2021-05-25T00:00:00+0530,162.53,1045055
2021-05-26T00:00:00+0530,163.46,1121397
2021-05-27T00:00:00+0530,164.12,1459534
2021-05-28T00:00:00+0530,165.02,1536434
2021-05-31T00:00:00+0530,166.79,1664143
2021-06-01T00:00:00+0530,166.88,1595004
2021-06-02T00:00:00+0530,167.29,932798
2021-06-03T00:00:00+0530,168.17,1011967
2021-06-04T00:00:00+0530,168.15,1058387
2021-06-07T00:00:00+0530,168.63,1733382
2021-06-08T00:00:00+0530,168.57,695044
2021-06-09T00:00:00+0530,167.59,1198930
2021-06-10T00:00:00+0530,168.6,687667
2021-06-11T00:00:00+0530,169.33,1395622
2021-06-14T00:00:00+0530,169.56,1875312
2021-06-15T00:00:00+0530,170.27,720652
2021-06-16T00:00:00+0530,169.69,1152832
2021-06-17T00:00:00+0530,168.79,1063422
2021-06-18T00:00:00+0530,168.67,1658740
2021-06-21T00:00:00+0530,169.07,1931684
2021-06-22T00:00:00+0530,169.41,1140000
2021-06-23T00:00:00+0530,168.68,1054283
2021-06-24T00:00:00+0530,169.68,868516
2021-06-25T00:00:00+0530,170.4,1087315
2021-06-28T00:00:00+0530,169.85,1404615
2021-06-29T00:00:00+0530,169.33,1121228
2021-06-30T00:00:00+0530,169.13,846600
2021-07-01T00:00:00+0530,168.92,1040915
2021-07-02T00:00:00+0530,169.34,843371
2021-07-05T00:00:00+0530,170.13,1200342
2021-07-06T00:00:00+0530,170.17,949072
2021-07-07T00:00:00+0530,170.46,715925
2021-07-08T00:00:00+0530,169.47,1285484
2021-07-09T00:00:00+0530,169.07,1420007
2021-07-12T00:00:00+0530,169.04,842741
2021-07-13T00:00:00+0530,170.17,607828
2021-07-14T00:00:00+0530,170.6,699257
2021-07-15T00:00:00+0530,171.28,765208
2021-07-16T00:00:00+0530,171.41,610263
2021-07-19T00:00:00+0530,169.77,1366502
2021-07-20T00:00:00+0530,168.54,2191600
2021-07-22T00:00:00+0530,170.36,895788
2021-07-23T00:00:00+0530,170.57,997334
2021-07-26T00:00:00+0530,170.28,1124977
2021-07-27T00:00:00+0530,169.68,1005585
2021-07-28T00:00:00+0530,169.34,1800475
2021-07-29T00:00:00+0530,169.95,553884
2021-07-30T00:00:00+0530,169.69,991454
2021-08-02T00:00:00+0530,171.0,953704
2021-08-03T00:00:00+0530,173.27,1725861
2021-08-04T00:00:00+0530,174.67,1283417
2021-08-05T00:00:00+0530,175.13,1016990
2021-08-06T00:00:00+0530,174.85,763764
2021-08-09T00:00:00+0530,175.41,717383
2021-08-10T00:00:00+0530,175.63,772380
2021-08-11T00:00:00+0530,175.37,958183
2021-08-12T00:00:00+0530,176.17,793639
2021-08-13T00:00:00+0530,177.94,1213494
2021-08-16T00:00:00+0530,178.6,758499
2021-08-17T00:00:00+0530,178.91,733550
2021-08-18T00:00:00+0530,178.76,1545056
2021-08-20T00:00:00+0530,177.32,1825110
2021-08-23T00:00:00+0530,178.1,899824
2021-08-24T00:00:00+0530,179.46,801419
2021-08-25T00:00:00+0530,179.47,640105
2021-08-26T00:00:00+0530,179.52,822706
2021-08-27T00:00:00+0530,180.24,773596
2021-08-30T00:00:00+0530,182.57,1108398
2021-08-31T00:00:00+0530,184.55,1826619
2021-09-01T00:00:00+0530,184.31,2863644
2021-09-02T00:00:00+0530,185.96,887174
2021-09-03T00:00:00+0530,186.91,1329680
2021-09-06T00:00:00+0530,187.55,1038640
2021-09-07T00:00:00+0530,187.17,855784
2021-09-08T00:00:00+0530,187.14,1193553
2021-09-09T00:00:00+0530,187.42,541346
2021-09-13T00:00:00+0530,187.11,1223906
2021-09-14T00:00:00+0530,187.54,738023
2021-09-15T00:00:00+0530,189.01,671943
2021-09-16T00:00:00+0530,190.22,775593
2021-09-17T00:00:00+0530,189.82,1221723
2021-09-20T00:00:00+0530,187.86,1422295
2021-09-21T00:00:00+0530,189.66,4120688
2021-09-22T00:00:00+0530,189.69,4307400
2021-09-23T00:00:00+0530,192.29,1010781
2021-09-24T00:00:00+0530,192.63,1273255
2021-09-27T00:00:00+0530,192.79,1562160
2021-09-28T00:00:00+0530,191.44,2048952
2021-09-29T00:00:00+0530,191.15,947847
2021-09-30T00:00:00+0530,190.11,1268872
2021-10-01T00:00:00+0530,189.22,1588636
2021-10-04T00:00:00+0530,191.03,1077774
2021-10-05T00:00:00+0530,192.2,1027571
2021-10-06T00:00:00+0530,190.19,1363144
2021-10-07T00:00:00+0530,191.82,791922
2021-10-08T00:00:00+0530,192.58,995591
2021-10-11T00:00:00+0530,193.09,980337
2021-10-12T00:00:00+0530,193.66,977091
2021-10-13T00:00:00+0530,195.56,964360
2021-10-14T00:00:00+0530,197.11,1437892
2021-10-18T00:00:00+0530,198.91,1286340
2021-10-19T00:00:00+0530,198.41,1401551
2021-10-20T00:00:00+0530,197.3,1250249
2021-10-21T00:00:00+0530,196.08,1805437
2021-10-22T00:00:00+0530,195.68,1652430
2021-10-25T00:00:00+0530,195.71,1765164
2021-10-26T00:00:00+0530,197.13,1534000
2021-10-27T00:00:00+0530,196.54,617383
2021-10-28T00:00:00+0530,193.68,3088059
2021-10-29T00:00:00+0530,191.16,3221676
2021-11-01T00:00:00+0530,193.84,1708376
2021-11-02T00:00:00+0530,193.1,1283566
2021-11-03T00:00:00+0530,192.58,955400
2021-11-04T00:00:00+0530,193.59,671760
2021-11-08T00:00:00+0530,195.37,1519865
2021-11-09T00:00:00+0530,194.88,893324
2021-11-10T00:00:00+0530,194.66,992035
2021-11-11T00:00:00+0530,193.25,1515188
2021-11-12T00:00:00+0530,195.46,783229
2021-11-15T00:00:00+0530,195.52,996741
2021-11-16T00:00:00+0530,194.47,814109
2021-11-17T00:00:00+0530,193.53,688797
2021-11-18T00:00:00+0530,192.14,1517958
2021-11-22T00:00:00+0530,188.53,5172290
2021-11-23T00:00:00+0530,189.4,3015629
2021-11-24T00:00:00+0530,188.25,1530991
2021-11-25T00:00:00+0530,189.51,1795882
2021-11-26T00:00:00+0530,184.51,6059071
2021-11-29T00:00:00+0530,184.55,2673261
2021-11-30T00:00:00+0530,183.7,2393478
2021-12-01T00:00:00+0530,185.72,1170241
2021-12-02T00:00:00+0530,187.99,1486616
2021-12-03T00:00:00+0530,186.0,1581371
2021-12-06T00:00:00+0530,183.01,2784801
2021-12-07T00:00:00+0530,185.71,1224647
2021-12-08T00:00:00+0530,188.48,1425972
2021-12-09T00:00:00+0530,189.14,1108273
2021-12-10T00:00:00+0530,189.09,994683
2021-12-13T00:00:00+0530,187.9,1528129
2021-12-14T00:00:00+0530,187.33,1054763
2021-12-15T00:00:00+0530,186.25,1079759
2021-12-16T00:00:00+0530,186.62,1960645
2021-12-17T00:00:00+0530,183.77,3432337
2021-12-20T00:00:00+0530,179.93,11424477
2021-12-21T00:00:00+0530,181.45,2314192
2021-12-22T00:00:00+0530,183.33,1263241
2021-12-23T00:00:00+0530,184.1,2003481
2021-12-24T00:00:00+0530,183.45,1561743
2021-12-27T00:00:00+0530,184.55,1195033
2021-12-28T00:00:00+0530,186.3,1823403
2021-12-29T00:00:00+0530,186.12,1149172
2021-12-30T00:00:00+0530,186.14,1554321
2021-12-31T00:00:00+0530,187.79,2531648
2022-01-03T00:00:00+0530,190.72,2595035
2022-01-04T00:00:00+0530,192.46,1985741
2022-01-05T00:00:00+0530,193.34,1532485
2022-01-06T00:00:00+0530,191.92,2295715
2022-01-07T00:00:00+0530,192.42,1164892
2022-01-10T00:00:00+0530,194.35,2125975
2022-01-11T00:00:00+0530,194.69,1055181
2022-01-12T00:00:00+0530,196.2,1506313
2022-01-13T00:00:00+0530,197.0,1965999
2022-01-14T00:00:00+0530,197.36,1926983
2022-01-17T00:00:00+0530,198.03,1655939
2022-01-18T00:00:00+0530,195.97,1936923
2022-01-19T00:00:00+0530,194.18,1947061
2022-01-20T00:00:00+0530,192.18,3125434
2022-01-21T00:00:00+0530,190.64,3135380
2022-01-24T00:00:00+0530,185.79,9706128
2022-01-25T00:00:00+0530,187.07,5883754
2022-01-27T00:00:00+0530,185.33,5945584
2022-01-28T00:00:00+0530,185.1,2774965
2022-01-31T00:00:00+0530,187.63,2238333
2022-02-01T00:00:00+0530,189.7,4046199
2022-02-02T00:00:00+0530,192.12,2272990
2022-02-03T00:00:00+0530,190.01,2498448
2022-02-04T00:00:00+0530,189.59,3276311
2022-02-07T00:00:00+0530,186.34,3745509
2022-02-08T00:00:00+0530,186.81,2401848
2022-02-09T00:00:00+0530,189.03,1253049
2022-02-10T00:00:00+0530,190.11,3300794
2022-02-11T00:00:00+0530,188.0,2152018
2022-02-14T00:00:00+0530,182.59,7366629
2022-02-15T00:00:00+0530,187.59,2687788
2022-02-16T00:00:00+0530,187.14,2043037
2022-02-17T00:00:00+0530,186.93,1415247
2022-02-18T00:00:00+0530,186.64,1659566
2022-02-21T00:00:00+0530,186.29,2084966
2022-02-22T00:00:00+0530,185.27,4189474
2022-02-23T00:00:00+0530,185.05,1460494
2022-02-24T00:00:00+0530,178.36,19565577
2022-02-25T00:00:00+0530,180.85,5674475
2022-02-28T00:00:00+0530,181.84,4466025
2022-03-02T00:00:00+0530,180.1,5163914
2022-03-03T00:00:00+0530,178.86,3247919
2022-03-04T00:00:00+0530,176.26,8765287
2022-03-07T00:00:00+0530,172.33,13669797
2022-03-08T00:00:00+0530,173.4,9202552
2022-03-09T00:00:00+0530,176.98,4224355
2022-03-10T00:00:00+0530,179.65,4577829
2022-03-11T00:00:00+0530,179.98,2724636
2022-03-14T00:00:00+0530,182.61,3096236
2022-03-15T00:00:00+0530,180.6,2958912
2022-03-16T00:00:00+0530,183.66,2288980
2022-03-17T00:00:00+0530,186.71,4130440
2022-03-21T00:00:00+0530,185.38,2590277
2022-03-22T00:00:00+0530,187.34,2606331
2022-03-23T00:00:00+0530,186.34,2584326
2022-03-24T00:00:00+0530,186.09,2232760
2022-03-25T00:00:00+0530,185.82,5968779
2022-03-28T00:00:00+0530,186.32,3218703
2022-03-29T00:00:00+0530,187.22,2197933
2022-03-30T00:00:00+0530,188.91,3621150
2022-03-31T00:00:00+0530,188.87,2204741
2022-04-01T00:00:00+0530,190.47,14131760
2022-04-04T00:00:00+0530,195.19,10721051
2022-04-05T00:00:00+0530,194.55,5835051
2022-04-06T00:00:00+0530,193.0,2181412
2022-04-07T00:00:00+0530,191.26,2595043
2022-04-08T00:00:00+0530,192.76,2055024
2022-04-11T00:00:00+0530,191.67,3910874
2022-04-12T00:00:00+0530,190.42,7386091
2022-04-13T00:00:00+0530,189.54,3323040
2022-04-18T00:00:00+0530,186.23,6161166
2022-04-19T00:00:00+0530,183.68,4548205
2022-04-20T00:00:00+0530,185.86,1850293
2022-04-21T00:00:00+0530,188.1,1893836
2022-04-22T00:00:00+0530,186.09,1826897
2022-04-25T00:00:00+0530,183.86,3788167
2022-04-26T00:00:00+0530,186.11,1293913
2022-04-27T00:00:00+0530,184.78,2079309
2022-04-28T00:00:00+0530,186.41,2128010
2022-04-29T00:00:00+0530,185.43,2139926
2022-05-02T00:00:00+0530,185.12,2891664
2022-05-04T00:00:00+0530,181.05,6683312
2022-05-05T00:00:00+0530,181.01,2971622
2022-05-06T00:00:00+0530,177.94,9509041
2022-05-09T00:00:00+0530,176.95,5393087
2022-05-10T00:00:00+0530,176.16,3075228
2022-05-11T00:00:00+0530,175.34,5356589
2022-05-12T00:00:00+0530,171.72,12227812
2022-05-13T00:00:00+0530,171.4,4861805
2022-05-16T00:00:00+0530,172.13,3448002
2022-05-17T00:00:00+0530,176.44,3600691
2022-05-18T00:00:00+0530,176.05,2871652
2022-05-19T00:00:00+0530,171.7,6755953
2022-05-20T00:00:00+0530,175.92,2696074
2022-05-23T00:00:00+0530,175.53,3285457
2022-05-24T00:00:00+0530,175.09,1629644
2022-05-25T00:00:00+0530,174.13,2332641
2022-05-26T00:00:00+0530,175.57,3043887
2022-05-27T00:00:00+0530,177.1,2037316
2022-05-30T00:00:00+0530,180.43,3814752
2022-05-31T00:00:00+0530,179.87,2419814
2022-06-01T00:00:00+0530,179.59,2011588
2022-06-02T00:00:00+0530,180.68,1852591
2022-06-03T00:00:00+0530,180.21,2096915
2022-06-06T00:00:00+0530,180.15,2076981
2022-06-07T00:00:00+0530,178.56,4870947
2022-06-08T00:00:00+0530,178.08,3371153
2022-06-09T00:00:00+0530,179.4,1756747
2022-06-10T00:00:00+0530,176.46,3447645
2022-06-13T00:00:00+0530,171.87,11691798
2022-06-14T00:00:00+0530,171.3,4062092
2022-06-15T00:00:00+0530,171.1,2578431
2022-06-16T00:00:00+0530,167.56,12278413
2022-06-17T00:00:00+0530,166.87,7864469
2022-06-20T00:00:00+0530,167.31,3305437
2022-06-21T00:00:00+0530,170.26,3266551
2022-06-22T00:00:00+0530,168.08,3538333
2022-06-23T00:00:00+0530,169.71,3924398
2022-06-24T00:00:00+0530,171.16,2402113
2022-06-27T00:00:00+0530,172.62,3876553
2022-06-28T00:00:00+0530,172.65,2233374
2022-06-29T00:00:00+0530,171.86,2225141
2022-06-30T00:00:00+0530,171.6,3002593
2022-07-01T00:00:00+0530,171.64,3629619
2022-07-04T00:00:00+0530,172.63,3249155
2022-07-05T00:00:00+0530,172.04,4628550
2022-07-06T00:00:00+0530,174.12,3536136
2022-07-07T00:00:00+0530,175.54,4128319
2022-07-08T00:00:00+0530,176.28,2797277
2022-07-11T00:00:00+0530,176.23,3234345
2022-07-12T00:00:00+0530,175.1,3180084
2022-07-13T00:00:00+0530,174.06,2719238
2022-07-14T00:00:00+0530,173.93,2693779
2022-07-15T00:00:00+0530,175.02,1883447
2022-07-18T00:00:00+0530,177.39,3244564
2022-07-19T00:00:00+0530,177.88,3104562
2022-07-20T00:00:00+0530,179.53,6831455
2022-07-21T00:00:00+0530,180.54,3246465
2022-07-22T00:00:00+0530,181.89,4042684
2022-07-25T00:00:00+0530,181.46,2877584
2022-07-26T00:00:00+0530,179.91,2484141
2022-07-27T00:00:00+0530,181.6,3065858
2022-07-28T00:00:00+0530,184.18,4186901
2022-07-29T00:00:00+0530,186.54,5387909
2022-08-01T00:00:00+0530,188.63,4377216
2022-08-02T00:00:00+0530,188.62,4921260
2022-08-03T00:00:00+0530,189.11,4471989
2022-08-04T00:00:00+0530,189.17,5968154
2022-08-05T00:00:00+0530,189.25,2653504
2022-08-08T00:00:00+0530,190.79,3810443
2022-08-10T00:00:00+0530,191.04,3095220
2022-08-11T00:00:00+0530,192.34,3668655
2022-08-12T00:00:00+0530,192.86,3145464
2022-08-16T00:00:00+0530,194.09,3334064
2022-08-17T00:00:00+0530,195.55,3137343
2022-08-18T00:00:00+0530,195.71,2704745
2022-08-19T00:00:00+0530,193.61,3331050
2022-08-22T00:00:00+0530,190.95,4313595
2022-08-23T00:00:00+0530,192.19,3058581
2022-08-24T00:00:00+0530,192.63,2424213
2022-08-25T00:00:00+0530,191.78,6427666
2022-08-26T00:00:00+0530,191.92,3251054
2022-08-29T00:00:00+0530,189.44,4760712
2022-08-30T00:00:00+0530,193.92,4642129
2022-09-01T00:00:00+0530,191.82,4624714
2022-09-02T00:00:00+0530,191.61,2395807
2022-09-05T00:00:00+0530,192.98,2254231
2022-09-06T00:00:00+0530,192.48,2859680
2022-09-07T00:00:00+0530,192.37,1934621
2022-09-08T00:00:00+0530,194.0,5317112
2022-09-09T00:00:00+0530,194.6,4205205
2022-09-12T00:00:00+0530,195.64,2293757
2022-09-13T00:00:00+0530,196.95,2522993
2022-09-14T00:00:00+0530,196.27,3582553
2022-09-15T00:00:00+0530,195.69,4888170
2022-09-16T00:00:00+0530,191.9,5325137
2022-09-19T00:00:00+0530,192.75,2293767
2022-09-20T00:00:00+0530,194.44,2278101
2022-09-21T00:00:00+0530,193.5,1636057
2022-09-22T00:00:00+0530,192.92,2708403
2022-09-23T00:00:00+0530,189.64,4921522
2022-09-26T00:00:00+0530,186.21,7436755
2022-09-27T00:00:00+0530,186.05,3441924
2022-09-28T00:00:00+0530,184.47,3516093
2022-09-29T00:00:00+0530,184.07,3635933
2022-09-30T00:00:00+0530,186.83,4013074
2022-10-03T00:00:00+0530,184.25,6396852
2022-10-04T00:00:00+0530,188.29,3000236
2022-10-06T00:00:00+0530,188.94,2974260
2022-10-07T00:00:00+0530,189.19,2649450
2022-10-10T00:00:00+0530,188.75,3446075
2022-10-11T00:00:00+0530,185.87,3380501
2022-10-12T00:00:00+0530,187.21,1869801
2022-10-13T00:00:00+0530,186.23,2569015
2022-10-14T00:00:00+0530,188.02,3543010
2022-10-17T00:00:00+0530,188.83,3270253
2022-10-18T00:00:00+0530,190.64,2767074
2022-10-19T00:00:00+0530,190.83,2327685
2022-10-20T00:00:00+0530,191.44,2191179
2022-10-21T00:00:00+0530,191.52,2630619
2022-10-24T00:00:00+0530,193.17,1953310
2022-10-25T00:00:00+0530,192.49,1716854
2022-10-27T00:00:00+0530,193.45,2769911
2022-10-28T00:00:00+0530,193.96,3761604
2022-10-31T00:00:00+0530,196.27,8882827
2022-11-01T00:00:00+0530,197.98,3943610
2022-11-02T00:00:00+0530,197.41,1911519
2022-11-03T00:00:00+0530,197.39,2800681
2022-11-04T00:00:00+0530,197.77,1577276
2022-11-07T00:00:00+0530,198.62,2821469
2022-11-09T00:00:00+0530,198.32,2373360
2022-11-10T00:00:00+0530,196.86,3993577
2022-11-11T00:00:00+0530,200.22,4245671
2022-11-14T00:00:00+0530,200.17,2067441
2022-11-15T00:00:00+0530,200.91,1776273
2022-11-16T00:00:00+0530,200.87,1886431
2022-11-17T00:00:00+0530,200.2,1304936
2022-11-18T00:00:00+0530,199.92,1728259
2022-11-21T00:00:00+0530,198.55,1737709
2022-11-22T00:00:00+0530,199.23,1091138
2022-11-23T00:00:00+0530,199.51,840243
2022-11-24T00:00:00+0530,201.72,2727692
2022-11-25T00:00:00+0530,202.35,1925380
2022-11-28T00:00:00+0530,203.04,1977790
2022-11-29T00:00:00+0530,203.43,1317579
2022-11-30T00:00:00+0530,204.7,1923386
2022-12-01T00:00:00+0530,205.54,2261605
2022-12-02T00:00:00+0530,204.81,2370387
2022-12-05T00:00:00+0530,204.44,1627546
2022-12-06T00:00:00+0530,204.14,1902955
2022-12-07T00:00:00+0530,202.87,1710285
2022-12-08T00:00:00+0530,203.62,1374081
2022-12-09T00:00:00+0530,202.48,2109284
2022-12-12T00:00:00+0530,202.61,1734167
2022-12-13T00:00:00+0530,203.77,1196576
2022-12-14T00:00:00+0530,204.35,1172749
2022-12-15T00:00:00+0530,201.58,2332679
2022-12-16T00:00:00+0530,200.16,2171653
2022-12-19T00:00:00+0530,201.67,1720911
2022-12-20T00:00:00+0530,201.21,2308276
2022-12-21T00:00:00+0530,199.4,2461367
2022-12-22T00:00:00+0530,198.55,3234997
2022-12-23T00:00:00+0530,195.15,8961067
2022-12-26T00:00:00+0530,197.23,3648955
2022-12-27T00:00:00+0530,198.0,2669146
2022-12-28T00:00:00+0530,197.99,1880252
2022-12-29T00:00:00+0530,198.78,2374539
2022-12-30T00:00:00+0530,198.04,1739603
2023-01-02T00:00:00+0530,199.34,2493866
2023-01-03T00:00:00+0530,199.68,1940837
2023-01-04T00:00:00+0530,197.67,4078852
2023-01-05T00:00:00+0530,197.07,3469951
2023-01-06T00:00:00+0530,195.72,4510923
2023-01-09T00:00:00+0530,198.28,4956377
2023-01-10T00:00:00+0530,196.13,4208652
2023-01-11T00:00:00+0530,196.13,3138094
2023-01-12T00:00:00+0530,195.61,4091350
2023-01-13T00:00:00+0530,196.61,5526052
2023-01-16T00:00:00+0530,196.06,7648402
2023-01-17T00:00:00+0530,197.47,1991902
2023-01-18T00:00:00+0530,198.65,2287113
2023-01-19T00:00:00+0530,198.43,2708429
2023-01-20T00:00:00+0530,197.45,2223368
2023-01-23T00:00:00+0530,198.44,2094688
2023-01-24T00:00:00+0530,198.42,2565279
2023-01-25T00:00:00+0530,196.04,6494563
2023-01-27T00:00:00+0530,193.0,9584276
2023-01-30T00:00:00+0530,193.25,5730169
2023-01-31T00:00:00+0530,193.44,3329551
2023-02-01T00:00:00+0530,193.13,8057541
2023-02-02T00:00:00+0530,192.91,3791585
2023-02-03T00:00:00+0530,195.12,3016836
2023-02-06T00:00:00+0530,194.48,3620105
2023-02-07T00:00:00+0530,194.04,2395912
2023-02-08T00:00:00+0530,195.54,2609453
2023-02-09T00:00:00+0530,195.89,1549469
2023-02-10T00:00:00+0530,195.49,2023921
2023-02-13T00:00:00+0530,194.6,2212140
2023-02-14T00:00:00+0530,195.98,1787208
2023-02-15T00:00:00+0530,197.08,2993357
2023-02-16T00:00:00+0530,197.35,6236138
2023-02-17T00:00:00+0530,196.3,2173248
2023-02-20T00:00:00+0530,195.59,2447234
2023-02-21T00:00:00+0530,195.26,1372747
2023-02-22T00:00:00+0530,192.51,5800058
2023-02-23T00:00:00+0530,192.01,3169952
2023-02-24T00:00:00+0530,191.46,3398062
2023-02-27T00:00:00+0530,190.56,5767403
2023-02-28T00:00:00+0530,189.7,4381495
2023-03-01T00:00:00+0530,191.28,3076476
2023-03-02T00:00:00+0530,189.93,2987464
2023-03-03T00:00:00+0530,192.51,2667912
2023-03-06T00:00:00+0530,193.63,3539187
2023-03-08T00:00:00+0530,193.95,2484812
2023-03-09T00:00:00+0530,192.64,1880541
2023-03-10T00:00:00+0530,190.75,4412613
2023-03-13T00:00:00+0530,188.12,6256213
2023-03-14T00:00:00+0530,186.91,6706987
2023-03-15T00:00:00+0530,186.1,4642899
2023-03-16T00:00:00+0530,186.23,6662192
2023-03-17T00:00:00+0530,187.42,3874547
2023-03-20T00:00:00+0530,186.2,6338005
2023-03-21T00:00:00+0530,187.46,3095592
2023-03-22T00:00:00+0530,187.88,1690955
2023-03-23T00:00:00+0530,186.91,2184996
2023-03-24T00:00:00+0530,185.68,2913376
2023-03-27T00:00:00+0530,186.18,4064269
2023-03-28T00:00:00+0530,185.71,2453607
2023-03-29T00:00:00+0530,187.09,4340723
2023-03-31T00:00:00+0530,189.86,4565764
2023-04-03T00:00:00+0530,190.56,3116133
2023-04-05T00:00:00+0530,192.19,3722034
2023-04-06T00:00:00+0530,192.94,3850733
2023-04-10T00:00:00+0530,192.64,3616730
2023-04-11T00:00:00+0530,193.76,2803718
2023-04-12T00:00:00+0530,194.64,3379714
2023-04-13T00:00:00+0530,194.77,2325172
2023-04-17T00:00:00+0530,193.91,3607785
2023-04-18T00:00:00+0530,193.24,2337292
2023-04-19T00:00:00+0530,192.86,1589928
2023-04-20T00:00:00+0530,192.99,1462582
2023-04-21T00:00:00+0530,192.85,2343908
2023-04-24T00:00:00+0530,193.95,2133367
2023-04-25T00:00:00+0530,194.13,1919289
2023-04-26T00:00:00+0530,194.62,2094677
2023-04-27T00:00:00+0530,195.93,2989666
2023-04-28T00:00:00+0530,197.29,3403218
2023-05-02T00:00:00+0530,198.39,3544119
2023-05-03T00:00:00+0530,197.68,2129998
2023-05-04T00:00:00+0530,199.44,3692955
2023-05-05T00:00:00+0530,197.84,2599608
2023-05-08T00:00:00+0530,199.71,3809627
2023-05-09T00:00:00+0530,199.7,2707305
2023-05-10T00:00:00+0530,200.0,2638312
2023-05-11T00:00:00+0530,200.35,2372007
2023-05-12T00:00:00+0530,200.26,2056983
