datetime,close,volume
2025-06-02T09:15:00+0530,24604.9,0
2025-06-02T09:16:00+0530,24592.2,0
2025-06-02T09:17:00+0530,24584.8,0
2025-06-02T09:18:00+0530,24584.8,0
2025-06-02T09:19:00+0530,24568.55,0
2025-06-02T09:20:00+0530,24561.35,0
2025-06-02T09:21:00+0530,24558.2,0
2025-06-02T09:22:00+0530,24574.4,0
2025-06-02T09:23:00+0530,24547.0,0
2025-06-02T09:24:00+0530,24549.75,0
2025-06-02T09:25:00+0530,24551.2,0
2025-06-02T09:26:00+0530,24578.75,0
2025-06-02T09:27:00+0530,24575.1,0
2025-06-02T09:28:00+0530,24558.7,0
2025-06-02T09:29:00+0530,24565.5,0
2025-06-02T09:30:00+0530,24570.1,0
2025-06-02T09:31:00+0530,24535.4,0
2025-06-02T09:32:00+0530,24530.95,0
2025-06-02T09:33:00+0530,24541.65,0
2025-06-02T09:34:00+0530,24540.5,0
2025-06-02T09:35:00+0530,24547.25,0
2025-06-02T09:36:00+0530,24542.45,0
2025-06-02T09:37:00+0530,24551.95,0
2025-06-02T09:38:00+0530,24551.85,0
2025-06-02T09:39:00+0530,24562.3,0
2025-06-02T09:40:00+0530,24580.4,0
2025-06-02T09:41:00+0530,24582.45,0
2025-06-02T09:42:00+0530,24585.85,0
2025-06-02T09:43:00+0530,24565.55,0
2025-06-02T09:44:00+0530,24571.6,0
2025-06-02T09:45:00+0530,24566.55,0
2025-06-02T09:46:00+0530,24575.7,0
2025-06-02T09:47:00+0530,24584.95,0
2025-06-02T09:48:00+0530,24596.05,0
2025-06-02T09:49:00+0530,24588.45,0
2025-06-02T09:50:00+0530,24585.45,0
2025-06-02T09:51:00+0530,24589.15,0
2025-06-02T09:52:00+0530,24590.85,0
2025-06-02T09:53:00+0530,24588.0,0
2025-06-02T09:54:00+0530,24586.15,0
2025-06-02T09:55:00+0530,24573.15,0
2025-06-02T09:56:00+0530,24575.6,0
2025-06-02T09:57:00+0530,24590.15,0
2025-06-02T09:58:00+0530,24587.4,0
2025-06-02T09:59:00+0530,24598.05,0
2025-06-02T10:00:00+0530,24602.1,0
2025-06-02T10:01:00+0530,24592.95,0
2025-06-02T10:02:00+0530,24587.2,0
2025-06-02T10:03:00+0530,24576.35,0
2025-06-02T10:04:00+0530,24580.9,0
2025-06-02T10:05:00+0530,24579.4,0
2025-06-02T10:06:00+0530,24580.3,0
2025-06-02T10:07:00+0530,24584.65,0
2025-06-02T10:08:00+0530,24587.65,0
2025-06-02T10:09:00+0530,24592.1,0
2025-06-02T10:10:00+0530,24595.3,0
2025-06-02T10:11:00+0530,24584.05,0
2025-06-02T10:12:00+0530,24583.95,0
2025-06-02T10:13:00+0530,24578.95,0
2025-06-02T10:14:00+0530,24581.75,0
2025-06-02T10:15:00+0530,24565.45,0
2025-06-02T10:16:00+0530,24567.95,0
2025-06-02T10:17:00+0530,24567.25,0
2025-06-02T10:18:00+0530,24564.7,0
2025-06-02T10:19:00+0530,24565.85,0
2025-06-02T10:20:00+0530,24565.0,0
2025-06-02T10:21:00+0530,24555.2,0
2025-06-02T10:22:00+0530,24563.3,0
2025-06-02T10:23:00+0530,24575.05,0
2025-06-02T10:24:00+0530,24578.3,0
2025-06-02T10:25:00+0530,24579.3,0
2025-06-02T10:26:00+0530,24583.15,0
2025-06-02T10:27:00+0530,24582.5,0
2025-06-02T10:28:00+0530,24587.3,0
2025-06-02T10:29:00+0530,24588.3,0
2025-06-02T10:30:00+0530,24593.3,0
